nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
AE006468.2/2804811-2804673,24,24,0.0,24.0,0.0,37.5,37.5,0.0,37.5,0.0,sRNA
AE006468.2/155602-155691,63,63,0.0,63.0,0.0,52.38095238095239,52.38095238095239,0.0,52.38095238095239,0.0,sRNA
AE006468.2/255108-255217,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
AE006468.2/2427413-2427506,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2085213-2085341,0,0,0,0,0,0,0,0,0,0,sRNA
AE006468.2/2900235-2900363,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/918365-918432,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/1222344-1222277,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/704187-704247,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/293604-293661,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/1413210-1413102,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/3439753-3439709,0,0,0,0,0,0,0,0,0,0,sRNA
AL123456.3/2098417-2098123,132,30,51.0,81.0,0.6296296296296297,59.84848484848485,50.0,4.924242424242426,54.92424242424242,0.08965517241379313,sRNA
AL123456.3/4100684-4100985,30,30,0.0,30.0,0.0,63.33333333333333,63.33333333333333,0.0,63.33333333333333,0.0,sRNA
AL123456.3/2692172-2692520,210,105,52.5,157.5,0.3333333333333333,68.0952380952381,65.71428571428571,1.190476190476197,66.9047619047619,0.01779359430604992,sRNA
AL123456.3/2980911-2981082,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
AL123456.3/2152648-2152437,0,0,0,0,0,0,0,0,0,0,sRNA
NC_005042.1/1298860-1298929,0,0,0,0,0,0,0,0,0,0,sRNA
NC_005042.1/556707-556643,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
NZ_CP072646.1/2454700-2454655,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1259459-1259504,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1259581-1259536,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
NZ_CP072646.1/2349607-2349652,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1257991-1258036,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/223485-223530,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/2467608-2467563,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/230495-230540,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/224062-224107,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/2454524-2454479,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/2349938-2349893,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/2453489-2453534,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/456485-456530,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/232805-232759,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/457149-457104,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1258728-1258683,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1258264-1258219,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/1259069-1259115,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/2446203-2446248,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP072646.1/223316-223361,0,0,0,0,0,0,0,0,0,0,sRNA
NC_018014.1/4389728-4389772,0,0,0,0,0,0,0,0,0,0,sRNA
NC_018014.1/1064714-1064758,0,0,0,0,0,0,0,0,0,0,sRNA
NC_018014.1/4464724-4464680,0,0,0,0,0,0,0,0,0,0,sRNA
NC_018014.1/1601073-1601029,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/3154874-3154829,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/923433-923478,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2340461-2340416,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2848045-2848000,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/5061316-5061271,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2328700-2328655,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2328869-2328914,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2391687-2391732,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2408368-2408413,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2406876-2406831,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2391888-2391843,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/5061486-5061531,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/3154994-3155039,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2385670-2385714,21,21,0.0,21.0,0.0,61.904761904761905,61.904761904761905,0.0,61.904761904761905,0.0,sRNA
NZ_CP073100.1/2340099-2340054,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2340268-2340313,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2848216-2848261,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/3517784-3517739,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2407254-2407209,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2744629-2744584,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2407541-2407496,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2406979-2407024,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/927689-927734,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/1770313-1770358,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2098396-2098351,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/2371825-2371870,0,0,0,0,0,0,0,0,0,0,sRNA
NZ_CP073100.1/4378190-4378325,93,93,0.0,93.0,0.0,56.98924731182796,56.98924731182796,0.0,56.98924731182796,0.0,sRNA
NZ_CP073100.1/4377580-4377699,69,69,0.0,69.0,0.0,55.072463768115945,55.072463768115945,0.0,55.072463768115945,0.0,sRNA
CP035288.1/697688-697832,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/2215713-2215577,105,33,36.0,69.0,0.5217391304347826,35.23809523809524,27.27272727272727,3.9826839826839855,31.255411255411254,0.12742382271468153,sRNA
CP035288.1/2156767-2156953,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/1895408-1895311,18,18,0.0,18.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
CP035288.1/2022733-2022610,51,51,0.0,51.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
CP035288.1/370325-370428,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/1810002-1810129,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/912648-912438,99,21,39.0,60.0,0.65,31.313131313131315,28.57142857142857,1.3708513708513728,29.942279942279942,0.04578313253012055,sRNA
CP035288.1/720839-721135,141,9,66.0,75.0,0.88,44.44444444444444,38.297872340425535,3.073286052009454,41.37115839243499,0.07428571428571422,sRNA
CP035288.1/102173-102398,108,6,42.49705872175156,51.0,0.8332756612108149,43.51851851851852,16.666666666666664,11.85597359051762,26.899335232668562,0.4407534047948828,sRNA
CP035288.1/1033497-1033274,108,6,51.0,57.0,0.8947368421052632,43.51851851851852,16.666666666666664,13.425925925925927,30.09259259259259,0.44615384615384623,sRNA
CP035288.1/1776837-1777062,108,6,42.49705872175156,51.0,0.8332756612108149,42.592592592592595,16.666666666666664,11.423479084857377,26.59069325735992,0.42960440986981496,sRNA
CP035288.1/1076868-1076645,108,6,51.0,57.0,0.8947368421052632,42.592592592592595,16.666666666666664,12.962962962962965,29.62962962962963,0.43750000000000006,sRNA
CP035288.1/440352-440128,48,6,21.0,27.0,0.7777777777777778,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
CP035288.1/2086294-2086524,72,6,33.0,39.0,0.8461538461538461,23.61111111111111,16.666666666666664,3.472222222222223,20.138888888888886,0.17241379310344834,sRNA
CP035288.1/592649-592872,108,6,51.0,57.0,0.8947368421052632,41.66666666666667,16.666666666666664,12.500000000000004,29.166666666666668,0.42857142857142866,sRNA
CP035288.1/1938575-1938795,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/1157312-1157534,6,6,0.0,6.0,0.0,33.33333333333333,16.666666666666664,8.333333333333332,24.999999999999996,0.3333333333333333,sRNA
CP035288.1/598869-599090,39,6,16.5,22.5,0.7333333333333333,33.33333333333333,16.666666666666664,8.333333333333332,24.999999999999996,0.3333333333333333,sRNA
CP035288.1/1229366-1229589,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
CP035288.1/2217566-2217344,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/1839698-1839474,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
CP035288.1/495464-495684,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/2223335-2223559,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/2096606-2096382,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/2072141-2071922,6,6,0.0,6.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
CP035288.1/682080-681856,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/326050-325830,30,30,0.0,30.0,0.0,40.0,40.0,0.0,40.0,0.0,sRNA
CP035288.1/964285-964513,39,6,14.352700094407323,19.0,0.7554052681267013,41.66666666666667,20.51282051282051,8.700544047650572,31.837606837606838,0.27327883317452806,sRNA
CP035288.1/1523780-1523556,45,45,0.0,45.0,0.0,28.888888888888886,28.888888888888886,0.0,28.888888888888886,0.0,sRNA
CP035288.1/270415-270188,45,45,0.0,45.0,0.0,31.11111111111111,31.11111111111111,0.0,31.11111111111111,0.0,sRNA
CP035288.1/1038491-1038687,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
CP035288.1/1989592-1989820,45,45,0.0,45.0,0.0,31.11111111111111,31.11111111111111,0.0,31.11111111111111,0.0,sRNA
CP035288.1/1466471-1466292,108,15,39.02883549377306,40.5,0.9636749504635324,38.88888888888889,23.809523809523807,5.776150001094069,30.443121693121693,0.18973579842829094,sRNA
CP035288.1/842157-842226,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/503374-503109,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/2191667-2191912,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/646845-647065,54,54,0.0,54.0,0.0,42.592592592592595,42.592592592592595,0.0,42.592592592592595,0.0,sRNA
CP035288.1/476480-476240,0,0,0,0,0,0,0,0,0,0,sRNA
CP035288.1/1004501-1004288,21,9,6.0,15.0,0.4,44.44444444444444,19.047619047619047,12.698412698412698,31.746031746031747,0.39999999999999997,sRNA
CP035288.1/1208798-1208584,9,9,0.0,9.0,0.0,22.22222222222222,22.22222222222222,0.0,22.22222222222222,0.0,sRNA
CP035288.1/1457183-1457009,84,57,13.5,70.5,0.19148936170212766,28.07017543859649,25.0,1.5350877192982448,26.535087719298247,0.057851239669421455,sRNA
CP035288.1/1061287-1061381,15,9,3.0,12.0,0.25,26.666666666666668,22.22222222222222,2.222222222222223,24.444444444444443,0.09090909090909095,sRNA
CP035288.1/2412698-2412800,9,9,0.0,9.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
NC_007795.1/2212296-2212116,39,9,12.569805089976535,26.0,0.48345404192217445,40.0,11.11111111111111,13.270605116366934,29.85754985754986,0.4444639690691597,sRNA
NC_007795.1/2037797-2037618,33,12,9.273618495495704,20.0,0.4636809247747852,46.666666666666664,39.39393939393939,3.037869341782336,42.57575757575758,0.07135209130164917,sRNA
NC_007795.1/942148-942330,42,9,14.352700094407323,22.0,0.6523954588366965,46.666666666666664,22.22222222222222,9.993138935727437,34.07407407407407,0.29327690354852265,sRNA
NC_007795.1/2377462-2377319,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/575845-575983,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
NC_007795.1/1750160-1750217,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/623780-623341,45,6,15.370426148939398,19.5,0.7882269819968922,44.44444444444444,27.77777777777778,6.104794715509975,35.833333333333336,0.17036636415376674,sRNA
NC_007795.1/639887-639711,54,51,1.5,52.5,0.02857142857142857,31.48148148148148,25.49019607843137,2.995642701525055,28.485838779956424,0.10516252390057365,sRNA
NC_007795.1/911380-911477,18,18,0.0,18.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
NC_007795.1/774294-774417,72,27,22.5,49.5,0.45454545454545453,38.88888888888889,25.925925925925924,6.4814814814814845,32.407407407407405,0.20000000000000012,sRNA
NC_007795.1/2498109-2498395,36,9,11.224972160321824,21.0,0.5345224838248488,27.77777777777778,16.666666666666664,4.536092116265146,22.222222222222218,0.20412414523193162,sRNA
NC_007795.1/2033763-2033622,33,15,7.3484692283495345,24.0,0.3061862178478973,54.166666666666664,27.27272727272727,10.984645301731716,40.47979797979798,0.2713611690259363,sRNA
NC_007795.1/911443-911561,9,9,0.0,9.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,sRNA
NC_007795.1/2720570-2720467,9,9,0.0,9.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
NC_007795.1/2556335-2556409,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1219192-1219282,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/2304098-2304035,27,27,0.0,27.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
NC_007795.1/2302993-2303058,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/412673-412518,63,63,0.0,63.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,sRNA
NC_007795.1/160579-160770,87,21,25.342454498331453,41.4,0.6121365820853009,38.095238095238095,23.809523809523807,5.784235332291192,31.453899567489827,0.1838956508359196,sRNA
NC_007795.1/995360-995233,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/384255-384158,27,27,0.0,27.0,0.0,37.03703703703704,37.03703703703704,0.0,37.03703703703704,0.0,sRNA
NC_007795.1/707832-707753,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1771670-1771728,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1897320-1897263,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/361999-361904,15,15,0.0,15.0,0.0,13.333333333333334,13.333333333333334,0.0,13.333333333333334,0.0,sRNA
NC_007795.1/2627630-2627682,33,33,0.0,33.0,0.0,45.45454545454545,45.45454545454545,0.0,45.45454545454545,0.0,sRNA
NC_007795.1/2111497-2111701,81,81,0.0,81.0,0.0,28.39506172839506,28.39506172839506,0.0,28.39506172839506,0.0,sRNA
NC_007795.1/2353438-2353136,84,27,23.94133454926855,53.25,0.4496025267468272,44.44444444444444,33.33333333333333,4.523639998292296,38.22032436162871,0.11835692328225775,sRNA
NC_007795.1/1349540-1349777,63,60,1.5,61.5,0.024390243902439025,63.33333333333333,26.984126984126984,18.174603174603174,45.15873015873016,0.4024604569420035,sRNA
NC_007795.1/2018387-2018624,66,60,2.449489742783178,63.0,0.03888078956798695,61.66666666666667,25.396825396825395,14.990065326486818,45.182780182780185,0.3317650057355202,sRNA
NC_007795.1/1707362-1707599,66,6,24.772716847370617,48.75,0.5081582943050383,63.33333333333333,16.666666666666664,18.98314982620806,38.45238095238095,0.49367943820479165,sRNA
NC_007795.1/1796117-1796354,66,60,2.449489742783178,63.0,0.03888078956798695,63.33333333333333,22.22222222222222,17.12537484695836,45.18518518518518,0.379004197432685,sRNA
NC_007795.1/2264400-2264163,66,6,24.772716847370617,48.75,0.5081582943050383,63.33333333333333,16.666666666666664,18.98314982620806,38.45238095238095,0.49367943820479165,sRNA
NC_007795.1/264462-264241,66,60,3.0,63.0,0.047619047619047616,63.33333333333333,50.0,6.666666666666664,56.666666666666664,0.11764705882352937,sRNA
NC_007795.1/2378563-2378343,66,60,3.0,63.0,0.047619047619047616,61.66666666666667,48.484848484848484,6.5909090909090935,55.07575757575758,0.11966987620357639,sRNA
NC_007795.1/1813869-1813649,66,6,26.981475126464083,44.0,0.6132153437832746,63.33333333333333,16.666666666666664,19.626135258506327,43.333333333333336,0.4529108136578383,sRNA
NC_007795.1/2425588-2425237,162,87,37.5,124.5,0.30120481927710846,50.0,49.42528735632184,0.28735632183908066,49.712643678160916,0.0057803468208092535,sRNA
NC_007795.1/1111237-1111469,66,45,8.831760866327848,57.0,0.15494317309347103,63.33333333333333,13.333333333333334,21.140330656044938,42.22222222222222,0.5006920418536959,sRNA
NC_007795.1/1332964-1332632,162,6,53.17367769865086,75.6,0.7033555251144294,50.0,22.22222222222222,11.729645865193042,36.053639846743295,0.32533874291343085,sRNA
NC_007795.1/1362885-1363065,42,21,10.5,31.5,0.3333333333333333,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,sRNA
NC_007795.1/2191957-2191888,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/2284707-2284857,30,30,0.0,30.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
NC_007795.1/2357447-2357363,9,9,0.0,9.0,0.0,22.22222222222222,22.22222222222222,0.0,22.22222222222222,0.0,sRNA
NC_007795.1/2362802-2363233,177,9,57.75603864532262,67.8,0.8518589770696552,39.21568627450981,22.22222222222222,5.978936168428564,29.796569886300688,0.20065853859163324,sRNA
NC_007795.1/2035378-2035228,99,66,16.5,82.5,0.2,38.38383838383838,34.84848484848485,1.7676767676767646,36.61616161616162,0.048275862068965426,sRNA
NC_007795.1/1464207-1464058,126,126,0.0,126.0,0.0,37.301587301587304,37.301587301587304,0.0,37.301587301587304,0.0,sRNA
NC_007795.1/612035-611840,33,33,0.0,33.0,0.0,36.36363636363637,36.36363636363637,0.0,36.36363636363637,0.0,sRNA
NC_007795.1/1861587-1861438,69,12,26.19160170741759,32.0,0.8184875533567997,46.666666666666664,30.434782608695656,6.787482593086882,39.58937198067633,0.17144708929456795,sRNA
NC_007795.1/115518-115250,114,114,0.0,114.0,0.0,46.49122807017544,46.49122807017544,0.0,46.49122807017544,0.0,sRNA
NC_007795.1/811496-811762,114,114,0.0,114.0,0.0,42.98245614035088,42.98245614035088,0.0,42.98245614035088,0.0,sRNA
NC_007795.1/1003943-1004207,156,93,31.5,124.5,0.25301204819277107,42.30769230769231,39.784946236559136,1.261373035566585,41.04631927212572,0.030730478589420684,sRNA
NC_007795.1/1286873-1286546,120,21,49.5,70.5,0.7021276595744681,47.61904761904761,40.833333333333336,3.392857142857139,44.226190476190474,0.07671601615074015,sRNA
NC_007795.1/1375111-1375435,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1978225-1978497,36,15,10.5,25.5,0.4117647058823529,47.22222222222222,13.333333333333334,16.944444444444443,30.27777777777778,0.5596330275229358,sRNA
NC_007795.1/768510-768739,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/720036-720259,105,105,0.0,105.0,0.0,44.761904761904766,44.761904761904766,0.0,44.761904761904766,0.0,sRNA
NC_007795.1/1078711-1078440,48,21,12.093386622447824,34.5,0.3505329455781978,57.14285714285714,33.33333333333333,9.32496806469579,41.88988095238095,0.2226066976723116,sRNA
NC_007795.1/604007-603788,15,15,0.0,15.0,0.0,20.0,20.0,0.0,20.0,0.0,sRNA
NC_007795.1/1597626-1597871,111,24,35.30580688781946,51.0,0.6922707232905776,50.0,33.33333333333333,6.021353326709394,42.3048048048048,0.14233261102354772,sRNA
NC_007795.1/1987581-1987902,42,18,12.0,30.0,0.4,61.111111111111114,50.0,5.555555555555557,55.55555555555556,0.10000000000000002,sRNA
NC_007795.1/775617-775829,93,6,37.067505985701274,57.0,0.6503071225561627,40.86021505376344,33.33333333333333,3.0787101330841375,37.23118279569892,0.0826917089896967,sRNA
NC_007795.1/2527781-2527459,33,6,8.086269541762803,17.571428571428573,0.46019420156373675,33.33333333333333,22.22222222222222,4.141763769507162,27.38610595753453,0.15123595066525589,sRNA
NC_007795.1/1976776-1977096,90,48,17.146428199482248,69.0,0.2484989594127862,56.666666666666664,27.083333333333332,12.366846053222886,39.993961352657,0.30921783276667825,sRNA
NC_007795.1/2335608-2335931,150,6,57.97844427026306,63.0,0.9202927661946517,51.85185185185185,20.0,12.376966527042182,37.96296296296296,0.3260274109562331,sRNA
NC_007795.1/258700-258502,54,54,0.0,54.0,0.0,35.18518518518518,35.18518518518518,0.0,35.18518518518518,0.0,sRNA
NC_007795.1/762790-762974,132,48,34.40930106817051,92.0,0.3740141420453316,43.75,41.66666666666667,0.8793174417414192,42.86616161616161,0.020513090246221034,sRNA
NC_007795.1/2778702-2778969,90,27,25.367301787931645,51.0,0.4973980742731695,52.22222222222223,35.08771929824561,6.363445798207889,45.531189083820664,0.13976014960850464,sRNA
NC_007795.1/860677-860400,57,57,0.0,57.0,0.0,36.84210526315789,36.84210526315789,0.0,36.84210526315789,0.0,sRNA
NC_007795.1/978080-978248,15,15,0.0,15.0,0.0,20.0,20.0,0.0,20.0,0.0,sRNA
NC_007795.1/2815174-2815344,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1074526-1074302,111,12,49.5,61.5,0.8048780487804879,41.44144144144144,8.333333333333332,16.554054054054053,24.887387387387385,0.665158371040724,sRNA
NC_007795.1/2502218-2502414,93,12,40.5,52.5,0.7714285714285715,38.70967741935484,33.33333333333333,2.6881720430107556,36.02150537634408,0.07462686567164188,sRNA
NC_007795.1/1291033-1291257,93,36,28.5,64.5,0.4418604651162791,47.22222222222222,44.086021505376344,1.5681003584229387,45.65412186379928,0.03434739941118743,sRNA
NC_007795.1/337027-336774,135,21,49.53786430600334,66.0,0.7505737016061113,50.0,28.57142857142857,10.015369741265207,42.73368606701939,0.2343670921707542,sRNA
NC_007795.1/1074779-1074586,45,30,7.5,37.5,0.2,51.11111111111111,46.666666666666664,2.2222222222222214,48.888888888888886,0.04545454545454544,sRNA
NC_007795.1/1776700-1776486,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/2613332-2613645,33,6,8.306623862918075,18.0,0.46147910349544863,33.33333333333333,22.22222222222222,4.074851473010235,28.288840788840787,0.14404448395134162,sRNA
NC_007795.1/1776982-1776820,75,75,0.0,75.0,0.0,42.66666666666667,42.66666666666667,0.0,42.66666666666667,0.0,sRNA
NC_007795.1/1631592-1631756,126,12,47.58150901348127,62.0,0.767443693765827,43.75,8.333333333333332,15.277419886323214,29.53042328042328,0.517345103429355,sRNA
NC_007795.1/1364078-1364252,81,24,26.870057685088806,43.0,0.6248850624439257,33.33333333333333,25.0,3.531070432454836,28.497942386831273,0.12390615380310833,sRNA
NC_007795.1/1865129-1865035,12,12,0.0,12.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
NC_007795.1/1925082-1924828,156,12,72.0,84.0,0.8571428571428571,38.46153846153847,33.33333333333333,2.564102564102569,35.8974358974359,0.07142857142857156,sRNA
NC_007795.1/367226-367123,33,33,0.0,33.0,0.0,30.303030303030305,30.303030303030305,0.0,30.303030303030305,0.0,sRNA
U00096.3/2025313-2025227,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2924515-2924156,129,18,34.983701562298975,49.875,0.701427600246596,60.0,44.44444444444444,4.997510856294867,50.85677628071039,0.09826637120509714,sRNA
U00096.3/4049889-4050007,48,48,0.0,48.0,0.0,37.5,37.5,0.0,37.5,0.0,sRNA
U00096.3/1770372-1770479,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,sRNA
U00096.3/4158394-4158285,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3580987-3580923,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1146589-1146757,42,30,5.656854249492381,38.0,0.1488645855129574,42.857142857142854,30.0,5.3073820626350745,36.98412698412699,0.1435043218652402,sRNA
U00096.3/2814802-2814873,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2976189-2976102,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2976385-2976304,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3350577-3350684,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3311227-3311398,72,45,13.5,58.5,0.23076923076923078,46.666666666666664,45.83333333333333,0.41666666666666785,46.25,0.009009009009009035,sRNA
U00096.3/3986432-3986638,87,42,19.956202043475106,67.5,0.2956474376811127,50.57471264367817,42.592592592592595,2.9125924610676672,47.26555373107097,0.06162188382769364,sRNA
U00096.3/2691339-2691155,48,30,9.0,39.0,0.23076923076923078,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
U00096.3/4051036-4051289,78,69,3.7416573867739413,73.0,0.05125558064073892,55.12820512820513,47.82608695652174,3.043475362004887,51.91068995416822,0.05862906782190646,sRNA
U00096.3/1923100-1923244,42,12,15.0,27.0,0.5555555555555556,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/888054-887976,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1923203-1923104,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2167112-2167197,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1405751-1405656,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1972739-1972816,27,27,0.0,27.0,0.0,48.148148148148145,48.148148148148145,0.0,48.148148148148145,0.0,sRNA
U00096.3/3121358-3121579,21,21,0.0,21.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,sRNA
U00096.3/1764768-1764708,9,9,0.0,9.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
U00096.3/1230629-1230707,27,27,0.0,27.0,0.0,40.74074074074074,40.74074074074074,0.0,40.74074074074074,0.0,sRNA
U00096.3/1437118-1437238,54,54,0.0,54.0,0.0,38.88888888888889,38.88888888888889,0.0,38.88888888888889,0.0,sRNA
U00096.3/3664861-3664974,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2071315-2071518,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2653515-2653723,6,6,0.0,6.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
U00096.3/2653855-2654158,147,75,32.03123475609393,120.0,0.2669269563007827,54.666666666666664,44.20289855072464,4.277201344260107,49.28305235137534,0.08678848285947824,sRNA
U00096.3/2691340-2691193,48,30,9.0,39.0,0.23076923076923078,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
